FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_COUNTY_FIPS_CODE,Code Expansion for State  FIPS Code,STATE_ABBR,Code Expansion for State Abbreviation,ZIP_CODE,REGION,Code Expansion for Region,FAC_CLOSED_IND,MAIL_NAME,MAIL_STREET_ADDRESS,MAIL_CITY,MAIL_STATE_ABBR,MAIL_COUNTRY,MAIL_ZIP_CODE,ASGN_AGENCY,Code Expansion for Assigned Agency,ASGN_FEDERAL_IND,PARENT_CO_DB_NUM,PARENT_CO_NAME,STANDARDIZED_PARENT_COMPANY,ASGN_PARTIAL_IND,ASGN_PUBLIC_CONTACT,ASGN_PUBLIC_PHONE,ASGN_PUBLIC_CONTACT_EMAIL,REGISTRY_ID,ASGN_PUBLIC_PHONE_EXT,LATITUDE,LONGITUDE,REF_POINT_DESC,REF_POINT_CODE,COLLECT_DESC,COLLECT_MTH_CODE,ACCURACY_VALUE,ACCURACY_SCORE,HDATUM_DESC,SCALE,SOURCE_CODE,CONVEYOR,COMPLIANCE_URL,FACILITY_COMPLIANCE_REPORT_URL
60069NCHLS2SCHE,NICHOLS ALUMINUM LLC-LINCOLNSHIRE OPERATIONS,200 SCHELTER RD,LINCOLNSHIRE,LAKE,17097,LAKE IL,IL,N/A,60069,5,REGION 5,0,NICHOLS ALUMINUM LLC-LINCOLNSHIRE OPERATIONS,200 SCHELTER RD,LINCOLNSHIRE,IL,,60069,,N/A,C,623977514,ALERIS ROLLED PRODUCTS INC,ALERIS ROLLED PRODUCTS INC,0,ANDREW KAZMIERCZAK,8476343150,ANDREW.KAZMIERCZAK@ALERIS.COM,1.10E+11,,42.18904,-87.94217,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60069NCHLS2SCHE
60076MRCNG3610T,AMERICAN GENERATOR & ARMATURE CO,3610 W TOUHY AVE,SKOKIE,COOK,17031,COOK IL,IL,N/A,60076,5,REGION 5,0,AMERICAN GENERATOR & ARMATURE CO,PO BOX 665,SKOKIE,IL,,60076,,N/A,C,NA,No US Parent,,0,GARYJ RESNICK,7086751300,,1.10E+11,,42.011787,-87.718015,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60076MRCNG3610T
60076RSNDN3445H,RESINOID ENGINEERING CORP,3445 HOWARD,SKOKIE,COOK,17031,COOK IL,IL,N/A,60076,5,REGION 5,0,RESINOID ENGINEERING CORP,3445 HOWARD,SKOKIE,IL,,60076,,N/A,C,NA,No US Parent,,0,ROBERT A. DENES,3126731050,,1.10E+11,,42.01908,-87.71576,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60076RSNDN3445H
60077RLNDB345AK,RAULAND-BORG CORP,3450 OAKTON ST,SKOKIE,COOK,17031,COOK IL,IL,N/A,60077,5,REGION 5,0,RAULAND-BORG CORP,3450 OAKTON ST,SKOKIE,IL,,60077,,N/A,C,NA,No US Parent,,0,JONATHAN WACKS,8475907100,JONATHAN.WACKS@RAULAND.COM,1.10E+11,,42.026062,-87.715108,FACILITY CENTROID,20,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60077RLNDB345AK
60081FRMSC3106N,CAPITAL GRAPHICS  FCA DIV,3106 N RTE 12,SPRING GROVE,MCHENRY,17111,MCHENRY IL,IL,N/A,60081,5,REGION 5,0,CAPITAL GRAPHICS  FCA DIV.,3106 N. RTE. 12  P.O. BOX 278,SPRING GROVE,IL,,60081-9362,,N/A,C,NA,CAPITAL GRAPHICS,,0,DONALD E. LAING,8156752392,,1.10E+11,,42.4375,-88.236397,FACILITY CENTROID,20,UNKNOWN,27,,17414,NAD83,,,NEI,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60081FRMSC3106N
60084DRCHR275IN,DURO-CHROME INDUSTRIES INC,275 IND US TRIAL DR,WAUCONDA,LAKE,17097,LAKE IL,IL,N/A,60084,5,REGION 5,0,DURO-CHROME INDUSTRIES INC,275 IND US TRIAL DR,WAUCONDA,IL,,60084,,N/A,C,,No US Parent,NA,0,DONALD MCCLOSKEY,8474872900,INFO@DURO-CHROME.COM,1.10E+11,,42.28104,-88.14712,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60084DRCHR275IN
60085GLDBN515SE,NEW NGC INC D/B/A NATIONAL GYPSUM CO,515 SEA HORSE DR,WAUKEGAN,LAKE,17097,LAKE IL,IL,N/A,60085,5,REGION 5,0,NEW NGC INC D/B/A NATIONAL GYPSUM CO,2001 REXFORD RD,CHARLOTTE,NC,,28211,,N/A,C,808836894,NEW NGC INC,NEW NGC INC,0,JAMES PHIPPS,7043657426,JFPHIPPS@NATIONALGYPSUM.COM,1.10E+11,,42.36654,-87.82347,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60085GLDBN515SE
60085LKSHR653MA,LAKESHORE FOUNDRY CO INC,653 MARKET ST,WAUKEGAN,LAKE,17097,LAKE IL,IL,N/A,60085,5,REGION 5,0,LAKESHORE FOUNDRY CO INC,653 MARKET ST,WAUKEGAN,IL,,60085,,N/A,C,NA,No US Parent,,0,JOHN R. GARLAND,8473366560,TGARLAND@EXECPC.COM,1.10E+11,,42.34764,-87.8271,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,10,10,NAD83,,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60085LKSHR653MA
60087MNVLLGREEN,JOHNS MANVILLE INTERNATIONAL INC,1871 N PERSHING RD,WAUKEGAN,LAKE,17097,LAKE IL,IL,N/A,60087,5,REGION 5,0,JOHNS MANVILLE INTERNATIONAL INC,1871 N PERSHING RD,WAUKEGAN,IL,,60087,,N/A,C,45426558,JOHNS MANVILLE CORP,,0,ED PURCELL,8473604421,,1.10E+11,,42.386237,-87.823318,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60087MNVLLGREEN
6008WRCKTR45AKW,ROCKTRED II LLC,405 OAKWOOD,WAUKEGAN,LAKE,17097,LAKE IL,IL,N/A,60085,5,REGION 5,0,ROCKTRED II LLC,405 OAKWOOD,WAUKEGAN,IL,,60085,,N/A,C,,No US Parent,NA,0,ERIN STEVENS,9782892800,ESTEVENS@ICP-CONSTRUCTION.COM,1.10E+11,,42.365192,-87.883708,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6008WRCKTR45AKW
60090CSTMT420NO,ADHESIVE COATING TECHNOLOGIES INC,420 NORTHGATE PKWY,WHEELING,COOK,17031,COOK IL,IL,N/A,60090,5,REGION 5,0,ADHESIVE COATING TECHNOLOGIES INC,420 NORTHGATE PKWY,WHEELING,IL,,60090,,N/A,C,,No US Parent,NA,0,PETER POULOKEFALOS,8477375900,PPOULOS@ACTTAPES.COM,1.10E+11,,42.14672,-87.92863,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60090CSTMT420NO
60090KWCDR265EM,KIWI CODERS CORP,265 E MESSNER DR,WHEELING,COOK,17031,COOK IL,IL,N/A,600906495,5,REGION 5,0,KIWI CODERS CORP,265 E MESSNER DR,WHEELING,IL,,60090-6495,,N/A,C,NA,No US Parent,,0,FRANCES PILKINGTON,7085414511,,1.10E+11,,42.11407,-87.90987,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60090KWCDR265EM
60090SNNYS225CA,SUNNYSIDE CORP,225 CARPENTER AVE,WHEELING,COOK,17031,COOK IL,IL,N/A,60090,5,REGION 5,0,SUNNYSIDE CORP,225 CARPENTER AVE,WHEELING,IL,,60090,,N/A,C,,No US Parent,NA,0,HENRY BUCHANAN,8475415700,HBUCHANAN@SUNNYSIDECORP.COM,1.10E+11,119,42.129657,-87.92306,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60090SNNYS225CA
60090SPCKG440DE,PENRAY COS INC,440 DENNISTON CT,WHEELING,COOK,17031,COOK IL,IL,N/A,60090,5,REGION 5,0,PENRAY COS INC,440 DENNISTON CT,WHEELING,IL,,60090,,N/A,C,NA,PENRAY COS INC,PENRAY COS INC,0,SUZANNE KALFUS,8474595019,SKALFUS@PENRAY.COM,1.10E+11,,42.130708,-87.929218,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,20,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60090SPCKG440DE
60098WSTCK555WH,WOODSTOCK MANUFACTURING CORP WOODSTOCK DIE CAST DIV,555 WHEELER ST,WOODSTOCK,MCHENRY,17111,MCHENRY IL,IL,N/A,600983399,5,REGION 5,0,WOODSTOCK MANUFACTURING CORP WOODSTOCK DIE CAST DIV,555 WHEELER ST,WOODSTOCK,IL,,60098-3399,,N/A,C,NA,No US Parent,,0,MICHAEL A. GAUDIELLO,8153380700,,1.10E+11,,42.319251,-88.448647,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60098WSTCK555WH
60099CTNTH31442,ACTION ATHLETIC EQUIPMENT INC,3144 21ST ST,ZION,LAKE,17097,LAKE IL,IL,N/A,60099,5,REGION 5,0,ACTION ATHLETIC EQUIPMENT INC,3144 21ST ST,ZION,IL,,60099,,N/A,C,NA,ACTION ATHLETIC EQUIPMENT INC,,0,JOSEPH M. HIGGINS,8477462042,MATMAN@IX.NETCOM.COM,1.10E+11,,42.457711,-87.856664,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60099CTNTH31442
6009WCRPKM1CHAD,CORPAK MEDSYSTEMS,100 CHADDICK DRIVE,WHEELING,COOK,17031,COOK IL,IL,N/A,60090,5,REGION 5,0,CORPAK MEDSYSTEMS,1001 ASBURY DR,BUFFALO GROVE,IL,,60089,,N/A,C,NA,No US Parent,,0,ROBIN RUEDIGER,8474033435,R.RUEDIGER@CORPAK.COM,1.10E+11,,42.13026,-87.91747,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6009WCRPKM1CHAD
6009WZNNRG9THST,ZION ENERGY CENTER,9TH ST,ZION,LAKE,17097,LAKE IL,IL,N/A,60099,5,REGION 5,0,ZION ENERGY CENTER,9TH ST,ZION,IL,,60099,,N/A,C,112710876,CALPINE CORP,CALPINE CORP,0,AIDA GULOY,7135704865,AIDA.GULOY@CALPINE.COM,1.10E+11,,42.47711,-87.89587,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6009WZNNRG9THST
60101MRGNH701FA,MORGAN OHARE INC,701 FACTORY ROAD,ADDISON,DUPAGE,17043,DUPAGE IL,IL,N/A,60101,5,REGION 5,0,MORGAN OHARE INC,701 FACTORY RD,ADDISON,IL,,60101,,N/A,C,,No US Parent,NA,0,JOAN SOSINSKI,6305436780,JSOSINSKI@MORGANOHARE.COM,1.10E+11,,41.91363,-88.00556,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60101MRGNH701FA
60101MTLST25LAU,METALS TECHNOLOGIES CORP,25 LAURA DR,ADDISON,DUPAGE,17043,DUPAGE IL,IL,N/A,60101,5,REGION 5,0,METALS TECH. CORP.,120 N. SCHMALE RD.,CAROL STREAM,IL,,60188,,N/A,C,NA,No US Parent,,0,RICHARD PANEK,6302212500,,1.10E+11,,41.91016,-87.98979,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60101MTLST25LAU
60101NDRND136CO,THE TFC GROUP LLC,136 COMMERCIAL RD,ADDISON,DUPAGE,17043,DUPAGE IL,IL,N/A,60101,5,REGION 5,0,THE TFC GROUP LLC,3158 DES PLAINES  SUITE 223,DES PLAINES,IL,,60018,,N/A,C,,No US Parent,NA,0,ANDREW NEULANDER,6305590808,COMPLIANCERESOURCES@COMCAST.NET,1.10E+11,,41.91577,-87.99172,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60101NDRND136CO
60101NTDLB155SO,UNITED LABORATORIES INC,155 S RTE 53,ADDISON,DUPAGE,17043,DUPAGE IL,IL,N/A,60101,5,REGION 5,0,UNITED LABORATORIES INC.,320 37TH AVE.,SAINT CHARLES,IL,,60174,,N/A,C,NA,No US Parent,,0,JOHN MORRIS PH.D.,3126298550,,1.10E+11,,41.927226,-88.032181,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60101NTDLB155SO
60101THLNG669WI,ZENECA SPECIALTY INKS THIELE-ENGDAHL,669 WINTHROP AVE,ADDISON,DUPAGE,17043,DUPAGE IL,IL,N/A,60101,5,REGION 5,1,ZENECA SPECIALTY INKS THIELE-ENGDAHL,669 WINTHROP AVE,ADDISON,IL,,60101,,N/A,C,54718580,ZENECA INC,,0,RALPH ANTONELLI,3125812442,,1.10E+11,,41.91517,-88.00493,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60101THLNG669WI
60101TYNKM910WB,TOYO INK AMERICA LLC,710 W BELDEN AVE,ADDISON,DUPAGE,17043,DUPAGE IL,IL,N/A,60101,5,REGION 5,0,TOYO INK AMERICA LLC,710 W BELDEN AVE,ADDISON,IL,,60101,,N/A,C,NA,TOYO INK INTERNATIONAL LLC,,0,JOHN COPELAND,6309305093,JCOPELAND@TOYOINK.COM,1.10E+11,,41.911032,-88.002949,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60101TYNKM910WB
60103NTNLT308AR,NATIONAL TECHNOLOGY INC,130 MARTIN LN,ELK GROVE VILLAGE,COOK,17031,COOK IL,IL,N/A,60007,5,REGION 5,1,NATIONAL TECHNOLOGY INC,130 MARTIN LN,ELK GROVE VILLAGE,IL,,60007,,N/A,C,NA,No US Parent,,0,MR. GORDY KISSNER  VICE PRESIDENT,7086401300,,1.10E+11,,42.02893,-87.97276,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60103NTNLT308AR
60104BRGWR700SO,BORGWARNER TRANSMISSION SYSTEMS,700 25TH AVE,BELLWOOD,COOK,17031,COOK IL,IL,N/A,60104,5,REGION 5,0,BORGWARNER TRANSMISSION SYSTEMS,700 25TH AVE,BELLWOOD,IL,,60104,,N/A,C,139469787,BORGWARNER INC,BORGWARNER INC,0,ANDREW JARRICK,7085472874,AJARRICK@BORGWARNER.COM,1.10E+11,,41.87932,-87.86346,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60104BRGWR700SO
60104CMBND2401W,COMBINED METALS OF CHICAGO,2401 W GRANT AVE,BELLWOOD,COOK,17031,COOK IL,IL,N/A,60104,5,REGION 5,0,COMBINED METALS OF CHICAGO,2401 W GRANT AVE,BELLWOOD,IL,,60104,,N/A,C,NA,No US Parent,,0,THOMAS J PIHA,7085478800,,1.10E+11,,41.89019,-87.88267,ENTRANCE POINT OF A FACILITY OR STATION,101,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60104CMBND2401W
60104HFRMB941CE,FRAMBURG,941 CERNAN DR,BELLWOOD,COOK,17031,COOK IL,IL,N/A,60104,5,REGION 5,0,FRAMBURG,941 CERNAN DR,BELLWOOD,IL,,60104,,N/A,C,NA,AMERICAN LIGHTING BRANDS,AMERICAN LIGHTING BRANDS,0,JEFF SOKOL,7085475757,JEFF@FRAMBURG.COM,1.10E+11,224,41.87513,-87.86756,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,20,NAD83,12000,17,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60104HFRMB941CE
60106KHLNG529TH,UNITED PLASTICS GROUP INC,529 THOMAS DR,BENSENVILLE,DUPAGE,17043,DUPAGE IL,IL,N/A,60106,5,REGION 5,0,UNITED PLASTICS GROUP INC,529 THOMAS DR,BENSENVILLE,IL,,60106,,N/A,C,59445049,UNITED PLASTICS GROUP INC,,0,JOE HAJNOS,6307661852,,1.10E+11,,41.9712,-87.945032,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60106KHLNG529TH
60106PRKRH8NYRK,PARKER HANNIFIN CORP CYLINDER DIV,800 N YORK RD,BENSENVILLE,DUPAGE,17043,DUPAGE IL,IL,N/A,60106,5,REGION 5,0,PARKER HANNIFIN CORP CYLINDER DIV,800 N YORK RD,BENSENVILLE,IL,,60106,,N/A,C,4175550,PARKER HANNIFIN CORP,,0,RICK TAYLOR,2168963000,,1.10E+11,,41.98035,-87.941656,FACILITY CENTROID,20,INTERPOLATION-PHOTO,19,20,20,NAD83,,,EIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60106PRKRH8NYRK
60107TCRGR1536B,CARQUEVILLE TCR GRAPHICS INC,1536 BOURBON PKY,STREAMWOOD,DUPAGE,17043,DUPAGE IL,IL,N/A,601071823,5,REGION 5,0,CARQUEVILLE TCR GRAPHICS INC,1536 BOURBON PKY,STREAMWOOD,IL,,60107-1823,,N/A,C,NA,CARQUEVILLE-TCR GRAPHICS INC,,0,ROBERT TASCH,7088374500,,1.10E+11,,42.02073,-88.14735,CENTER OF A FACILITY OR STATION,102,INTERPOLATION-PHOTO,19,20,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60107TCRGR1536B
60108LLNSS125WL,ILLINOIS SWITCHBOARD CORP,125 W LAURA DR,ADDISON,DUPAGE,17043,DUPAGE IL,IL,N/A,60101,5,REGION 5,0,ILLINOIS SWITCHBOARD CORP,125 W LAURA DR,ADDISON,IL,,60101,,N/A,C,NA,No US Parent,,0,WILLIAM ZASTAWNY,6305430910,,1.10E+11,,41.91009,-87.99238,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60108LLNSS125WL
6010WFCMRC31LNG,FIC AMERICA,301 LONGVIEW DR,BLOOMINGDALE,DUPAGE,17043,DUPAGE IL,IL,N/A,60108,5,REGION 5,0,FIC AMERICA,301 LONGVIEW DR,BLOOMINGDALE,IL,,60108,,N/A,C,45557377,FUTABA N.A. ENGINEERING & MARKETING CO,FUTABA NORTH AMERICA ENGINEERING & MARKETING CO,0,JEFF SHARIN,6305802123,JSHARIN@FICAMERICA.COM,1.10E+11,,41.93337,-88.10712,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=6010WFCMRC31LNG
60110CRGLLLAKEM,CARGILL INC,LAKE MARIAN RD & COTTAGE AVE,CARPENTERSVILLE,KANE,17089,KANE IL,IL,N/A,601101851,5,REGION 5,0,CARGILL INC.,CARGILL INC.,CARPENTERSVILLE,IL,,60110,,N/A,C,6249189,CARGILL INC,,0,Ellen Schultz  Plant Supt.,7085513207,,1.10E+11,,42.11877,-88.288,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60110CRGLLLAKEM
60110RVCRN251ED,REVCOR INC,251 EDWARDS AVE,CARPENTERSVILLE,KANE,17089,KANE IL,IL,N/A,60110,5,REGION 5,0,REVCOR INC,251 EDWARDS AVE,CARPENTERSVILLE,IL,,60110,,N/A,C,NA,No US Parent,,0,ROBERT E. CRONWELL,8474284411,,1.10E+11,,42.10651,-88.28292,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,30,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60110RVCRN251ED
60115BRBRG3000B,AGCO CORP DEKALB,12101 BARBER GREENE RD,DE KALB,DEKALB,17037,DEKALB IL,IL,N/A,60115,5,REGION 5,0,AGCO CORP.,4205 RIVER GREEN PKY.,DULUTH,GA,,300962568,,N/A,C,618938260,AGCO CORP,,0,,,,1.10E+11,,41.948768,-88.707126,ENTRANCE POINT OF A FACILITY OR STATION,101,ADDRESS MATCHING-HOUSE NUMBER,1,50,50,NAD83,,82,FRS-GEOCODE,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60115BRBRG3000B
60115DLMNT2009M,DEL MONTE FOODS PLANT NO 111,2009 MAPLEWOOD AVE,DE KALB,DEKALB,17037,DEKALB IL,IL,N/A,60115,5,REGION 5,0,DEL MONTE FOODS PLANT NO. 111,P.O. BOX 747,DE KALB,IL,,60115,,N/A,C,609305040,DEL MONTE FOODS CO,,0,DAVID VOGL,8155621367,,1.10E+11,,41.922838,-88.762674,UNKNOWN,1,UNKNOWN,27,11000,99999999,NAD83,,,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60115DLMNT2009M
60115NHRNG813EL,NEHRING ELECTRICAL WORKS CO,813 E LOCUST ST,DE KALB,DEKALB,17037,DEKALB IL,IL,N/A,60115,5,REGION 5,0,NEHRING ELECTRICAL WORKS CO,PO BOX 965,DE KALB,IL,,60115,,N/A,C,NA,No US Parent,,0,RAYMOND C HOTT,8157562741,,1.10E+11,,41.92846,-88.7431,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60115NHRNG813EL
60115SMTHH345HA,CST STORAGE - A DIV OF CST INDUSTRIES INC,345 HARVESTORE DR,DEKALB,DEKALB,17037,DEKALB IL,IL,N/A,60115,5,REGION 5,0,CST STORAGE - A DIV OF CST INDUSTRIES INC,345 HARVESTORE DR,DEKALB,IL,,60115,,N/A,C,611249707,CST INDUSTRIES INC,CST INDUSTRIES INC,0,STEVE ROGALA,8157561551,SROGALA@CSTINDUSTRIES.COM,1.10E+11,,41.90173,-88.75648,ACRES POINTS NOT REPRESENTED BY 101-107,108,INTERPOLATION-PHOTO,19,15,99999999,NAD83,12000,17,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60115SMTHH345HA
60123LGHTL1600F,LIGHTOLIER FOX VALLEY MANUFACTURING,1600 FLEETWOOD DR,ELGIN,KANE,17089,KANE IL,IL,N/A,60123,5,REGION 5,0,LIGHTOLIER FOX VALLEY MANUFACTURING,1600 FLEETWOOD DR,ELGIN,IL,,60123,,N/A,C,130483597,GENLYTE CORP INC,,0,DAVID D. WALTMIRE,3127422266,,1.10E+11,,42.02082,-88.32009,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60123LGHTL1600F
60123LGLYN1565F,ELGILOY SPECIALTY METALS,1565 FLEETWOOD DR,ELGIN,KANE,17089,KANE IL,IL,N/A,60123,5,REGION 5,0,ELGILOY SPECIALTY METALS,1565 FLEETWOOD DR,ELGIN,IL,,60123,,N/A,C,53201315,COMBINED METALS OF CHICAGO LLC,COMBINED METALS OF CHICAGO LLC,0,KEVIN CONNOLLY,8476951900,KEVINC@ELGILOY.COM,1.10E+11,,42.02085,-88.31553,CENTER OF A FACILITY OR STATION,102,ADDRESS MATCHING-HOUSE NUMBER,1,30,99999999,NAD83,,82,FRS-TRIS,https://echo.epa.gov/detailed-facility-report?fid=,https://echo.epa.gov/detailed-facility-report?fid=60123LGLYN1565F
